"sex","birth","marriage","religion","income"
2,1946,1,2,NA
1,1974,1,1,213
2,1942,2,1,NA
2,1981,1,1,143
1,2012,0,1,NA
1,1969,1,2,217
2,1971,1,2,NA
1,1996,5,2,NA
2,2000,0,2,NA
1,1953,1,2,160
2,1960,1,1,NA
1,1941,1,2,NA
2,1942,1,2,NA
1,1965,1,1,NA
2,1972,1,1,NA
2,1993,5,1,NA
1,1996,5,1,NA
2,1937,2,1,NA
2,1997,5,1,NA
2,2007,0,1,NA
1,1944,1,1,NA
2,1948,1,1,NA
2,1946,2,2,NA
2,1940,2,1,NA
1,1933,1,2,NA
2,1942,1,2,NA
1,1930,1,2,NA
2,1939,1,2,NA
2,1995,5,2,NA
2,1930,2,2,NA
1,1964,1,1,209.5
2,1971,1,1,218.8
2,1997,5,1,NA
2,1999,0,1,NA
1,1936,1,1,NA
2,1945,1,1,NA
1,1955,1,1,NA
2,1957,1,1,178
2,1986,1,2,231.3
1,1988,5,1,NA
2,1991,5,1,163
1,1981,1,2,258
2,2014,0,2,NA
1,1973,1,1,317.3
2,1975,1,1,50
1,2002,0,2,NA
1,2004,0,2,NA
2,2013,0,2,NA
1,1967,1,2,NA
2,1970,1,2,253.3
2,1997,5,2,NA
2,2004,0,2,NA
1,2008,0,2,NA
1,1965,1,2,NA
2,1956,1,1,NA
1,1993,5,2,168
1,1991,5,2,NA
1,1941,1,2,20
2,1948,1,1,NA
1,1965,1,2,NA
2,1975,1,2,NA
1,2000,0,2,NA
1,2005,0,2,NA
1,2011,0,2,NA
1,1931,1,1,NA
2,1932,1,1,NA
1,1940,1,2,NA
2,1939,1,2,NA
1,1966,1,2,716.3
2,1968,1,2,NA
1,1995,5,2,NA
1,1997,5,2,NA
1,1974,1,2,301.7
2,1974,1,2,NA
1,2007,0,2,NA
2,1942,2,1,NA
1,1936,1,1,NA
2,1937,1,1,NA
1,1941,2,1,NA
1,1935,2,2,NA
1,1976,1,2,259.6
2,1976,1,2,NA
1,2012,0,2,NA
1,2014,0,2,NA
2,1944,2,1,106
1,1972,5,1,370.8
1,1947,1,1,NA
2,1948,1,1,NA
1,1940,1,1,50
2,1955,1,1,NA
2,1991,5,1,NA
2,1965,5,1,NA
1,1938,1,1,NA
2,1941,1,1,NA
1,1947,1,2,NA
2,1949,1,1,NA
1,1976,5,2,NA
1,1929,1,2,NA
2,1933,1,2,NA
1,1940,1,2,NA
2,1945,1,2,NA
2,1943,2,2,20
1,1941,1,2,75
2,1942,1,1,NA
1,1957,3,2,NA
2,1952,3,2,NA
1,1980,1,2,307.2
2,1983,1,2,NA
1,2010,0,2,NA
1,2012,0,2,NA
1,1937,1,2,NA
2,1940,1,2,NA
1,1972,5,2,177.7
1,1931,2,2,NA
2,1938,2,1,NA
2,1950,2,2,NA
1,1936,1,1,NA
2,1942,1,1,NA
1,1942,1,1,NA
2,1944,1,1,NA
1,1938,1,1,NA
2,1940,1,1,NA
1,1936,1,1,NA
2,1946,1,1,18
2,1945,2,2,NA
2,1959,3,1,NA
1,1986,5,2,208
1,1969,1,1,198.7
2,1976,1,1,NA
1,2008,0,1,NA
2,2011,0,1,NA
1,1965,1,2,NA
2,1971,1,2,NA
1,2003,0,2,NA
1,1975,1,1,315
2,1986,1,1,NA
1,2014,0,2,NA
2,1931,2,2,NA
1,1921,1,2,NA
2,1927,1,2,NA
2,1949,2,1,NA
2,1934,2,1,NA
2,1937,2,1,NA
2,1932,2,1,NA
2,1938,2,2,NA
1,1932,2,1,NA
2,1932,2,2,NA
2,1931,2,2,NA
2,1934,2,1,NA
2,1933,2,1,NA
1,1977,5,1,417
1,1935,2,1,NA
2,1934,2,1,NA
2,1959,2,1,NA
2,1980,5,1,241.6
1,1978,5,2,74.5
1,1927,2,1,NA
1,1965,1,1,NA
2,1969,1,1,125
1,1995,5,1,NA
1,2001,0,1,NA
1,1951,1,2,NA
2,1949,1,2,NA
1,1950,1,1,NA
2,1957,1,1,NA
2,1954,3,2,NA
1,1959,1,1,300
2,1966,1,1,120
1,1983,5,1,200
1,1949,1,2,NA
2,1954,1,2,NA
1,1978,5,2,NA
1,1959,1,1,551.3
2,1963,1,1,NA
1,1973,3,2,NA
2,1975,3,1,150
2,1998,0,1,NA
2,2001,0,1,NA
1,1949,2,1,NA
2,1946,2,1,NA
1,1940,1,2,NA
2,1940,1,2,NA
2,1940,2,1,NA
2,1939,2,1,NA
2,1957,3,2,120
2,1986,5,2,NA
1,1950,1,1,200
2,1953,1,1,110
2,1979,5,1,NA
1,1951,1,1,200
2,1955,1,1,NA
2,1933,1,2,NA
1,1938,1,2,NA
1,1951,1,2,NA
2,1952,1,2,NA
2,1986,1,2,375
1,1955,1,2,308
2,1956,1,2,NA
2,1983,1,1,NA
1,1987,5,2,98
1,1986,1,1,NA
2,2014,0,2,NA
1,1959,1,1,NA
2,1964,1,1,NA
1,1988,5,1,258
1,1938,1,1,NA
2,1938,1,1,NA
1,1968,1,1,375
2,1971,1,1,NA
2,1999,0,1,NA
1,2000,0,1,NA
1,1955,1,1,NA
2,1960,1,1,NA
1,1946,1,1,NA
2,1948,1,1,NA
1,1977,5,2,NA
2,1936,2,2,NA
2,1932,2,1,NA
2,1941,2,1,NA
1,1958,2,2,NA
2,1942,2,1,NA
1,1969,5,1,535
2,1942,1,1,NA
2,1941,2,1,NA
1,1979,1,2,366.7
2,1979,1,2,60.3
1,2011,0,2,NA
1,1933,2,2,NA
1,1963,1,1,NA
2,1967,1,1,200
2,2010,0,1,NA
1,1963,1,2,NA
2,1973,1,2,NA
2,1992,5,2,NA
2,1995,5,2,NA
2,2002,0,2,NA
2,1936,2,2,NA
1,1939,1,2,NA
2,1949,1,2,94.3
1,1947,1,2,NA
2,1941,1,1,NA
1,1963,5,2,NA
2,1937,2,2,NA
1,1934,1,2,NA
2,1942,1,2,111.3
1,1942,1,1,NA
2,1947,1,1,NA
1,2008,0,1,NA
1,1977,3,1,NA
1,1972,1,2,NA
2,1973,1,2,NA
2,2000,0,2,NA
2,2003,0,2,NA
2,1941,2,1,NA
2,1936,2,2,NA
1,1979,1,2,381.3
2,1979,1,2,NA
2,2009,0,2,NA
2,2013,0,2,NA
1,1948,1,1,NA
2,1952,1,1,NA
1,1931,1,2,NA
2,1935,1,2,NA
2,1973,3,2,150
2,1998,0,2,NA
2,1999,0,2,NA
2,1953,3,1,NA
1,1944,1,1,120
2,1945,1,1,NA
2,1934,2,1,NA
1,1957,1,1,678.4
2,1958,1,1,NA
2,1986,1,1,175
1,1989,5,1,120
1,1984,1,1,533
2,2015,0,2,NA
2,1942,2,1,NA
1,1975,5,1,NA
1,1962,1,1,699.7
2,1964,1,1,NA
1,1952,1,2,310.4
2,1959,1,2,NA
1,1978,5,2,643.7
1,1952,1,1,222.2
2,1952,1,1,NA
2,1978,1,1,NA
1,1971,1,1,NA
1,1965,1,1,NA
1,1997,5,1,NA
2,1934,2,1,NA
2,1965,1,1,500
1,1995,5,1,NA
1,1997,5,1,NA
2,1965,3,2,85
1,1993,5,2,NA
2,1935,2,2,NA
1,1946,1,2,NA
2,1951,1,2,NA
2,1999,0,2,NA
1,1943,1,1,NA
2,1947,1,1,NA
1,1942,3,2,NA
1,1954,1,1,NA
2,1956,1,1,NA
1,1940,1,1,NA
2,1947,1,1,NA
2,1944,2,1,NA
2,1942,2,1,NA
1,1969,5,2,203.6
1,1938,1,1,NA
2,1946,1,1,NA
1,1973,5,1,NA
2,1938,2,1,36
1,1946,3,2,543.3
2,1937,2,1,73.9
2,1956,2,2,NA
2,1951,2,1,49.1
2,1981,1,1,NA
1,1980,1,1,NA
2,2014,0,2,NA
1,1946,1,2,NA
2,1946,1,2,NA
1,1947,1,1,NA
2,1950,1,1,NA
1,1948,1,1,139.5
2,1950,1,1,NA
1,1950,1,2,173
2,1952,1,2,NA
1,1934,1,1,NA
2,1942,1,1,NA
1,1940,1,1,NA
2,1940,1,1,NA
2,1972,5,1,141.7
2,1921,2,1,NA
2,1937,2,2,NA
1,1968,5,2,NA
2,1944,2,2,NA
2,1977,5,2,238
2,1935,2,2,NA
1,1936,1,1,NA
2,1936,1,1,NA
1,1999,0,1,NA
1,1941,1,1,NA
2,1941,1,1,NA
1,1968,3,1,208
1,1996,5,1,NA
2,1998,0,1,NA
2,1934,2,2,NA
1,1941,1,1,NA
2,1935,1,1,NA
2,1938,2,1,NA
2,1932,2,1,NA
1,1964,1,2,NA
2,1969,1,2,120
2,1995,5,2,NA
1,1976,1,2,276.7
2,1970,1,2,60
2,2006,0,2,NA
2,1965,3,1,64
1,1999,0,1,NA
2,2002,0,1,NA
2,1932,5,1,26.6
1,1941,1,1,NA
2,1952,1,1,NA
2,1925,2,1,NA
2,1949,2,2,NA
1,1955,1,1,NA
2,1960,1,2,NA
2,1935,2,2,NA
2,1935,2,1,NA
1,1968,5,1,NA
1,1946,1,1,NA
2,1942,1,1,NA
2,1961,4,1,NA
1,1960,5,1,85
2,1947,1,1,NA
1,1946,1,1,NA
2,1953,1,1,NA
2,1937,2,1,NA
1,1952,1,1,NA
2,1964,1,1,NA
2,1956,2,2,62
1,1990,5,2,NA
2,1991,5,2,130
1,1969,1,1,627.5
2,1968,1,1,NA
1,2008,0,1,NA
1,2010,0,1,NA
2,2013,0,1,NA
2,1976,5,2,197.5
1,1985,1,2,436.7
2,1984,1,2,246.7
1,1963,1,2,840.4
2,1969,1,2,150.5
2,1992,5,2,50
2,1995,5,2,NA
2,2002,0,2,NA
1,1965,1,1,215.3
1,1930,1,1,NA
2,1933,1,1,NA
2,1986,1,1,NA
1,2012,0,1,NA
1,1935,2,1,NA
2,1970,5,1,NA
1,1983,1,1,583.3
2,1983,1,1,316.7
2,2011,0,1,NA
1,2013,0,1,NA
1,1942,1,2,NA
2,1950,1,2,NA
2,1937,2,2,NA
1,1968,1,2,103.3
2,1969,1,1,308.3
2,1993,5,1,167.3
1,2004,0,1,NA
1,2006,0,1,NA
1,2015,0,2,NA
1,1935,1,1,NA
2,1938,1,1,NA
1,1934,1,1,NA
2,1935,1,1,NA
1,1975,1,2,495.8
2,1979,1,2,0
1,2008,0,2,NA
2,2014,0,2,NA
2,1943,2,1,NA
2,1953,2,2,109.2
1,1925,2,2,NA
1,1943,1,2,NA
2,1947,1,2,NA
2,1942,5,1,NA
1,1980,1,2,NA
2,1982,1,2,NA
2,2010,0,2,NA
2,1948,2,2,NA
1,1966,5,2,NA
1,1942,1,1,NA
2,1946,1,1,NA
1,1935,2,2,NA
2,1963,3,1,NA
1,1989,5,1,150.4
1,1956,1,2,NA
2,1961,1,2,110
2,1985,5,2,130
2,1950,3,1,NA
1,1952,1,1,NA
2,1955,1,1,194.1
1,1982,1,1,303
1,1988,5,1,150
1,1951,1,2,NA
2,1961,1,2,NA
2,1949,2,2,NA
2,1942,2,1,NA
1,1941,1,2,NA
2,1941,1,2,NA
1,1974,1,2,677.7
2,1983,1,1,NA
2,2010,0,1,NA
2,2013,0,1,NA
1,1932,2,2,NA
2,1947,2,1,20
1,1970,5,2,NA
2,1935,2,1,NA
2,1943,2,1,NA
1,1973,1,2,NA
2,1976,1,2,145.3
1,2001,0,2,NA
1,2003,0,2,NA
2,1936,2,1,NA
2,1938,2,2,NA
1,1937,1,2,NA
2,1941,1,2,NA
1,1938,1,2,NA
2,1942,1,2,NA
2,1940,2,1,NA
2,1945,2,2,NA
1,1966,3,2,120
2,1941,2,2,NA
1,1933,1,1,NA
2,1942,1,1,NA
2,1942,2,2,NA
2,1950,2,1,NA
1,1941,1,1,NA
2,1951,1,1,96
2,1936,4,1,NA
2,1936,2,2,NA
2,1941,2,1,NA
2,1954,2,1,NA
2,1933,2,2,NA
1,1952,1,1,NA
2,1956,1,1,NA
2,1981,5,2,194.3
2,1947,1,2,NA
1,1941,1,2,NA
1,1972,1,2,269
2,1973,1,2,150
2,1996,5,2,NA
2,1999,0,2,NA
2,1954,3,2,60
2,1959,3,1,NA
1,1947,1,1,NA
2,1949,1,1,NA
1,1975,5,1,NA
1,1939,1,2,NA
2,1943,1,2,NA
1,1932,1,2,NA
2,1938,1,2,NA
1,1951,1,2,138.9
2,1954,1,2,NA
2,1931,2,1,NA
1,1937,1,2,NA
2,1944,1,2,NA
2,1932,2,1,NA
2,1938,2,1,NA
2,1935,2,2,NA
1,1929,1,2,NA
2,1933,1,2,NA
1,1940,1,2,NA
2,1944,1,1,NA
1,1943,1,2,NA
2,1945,1,2,NA
2,1931,2,1,NA
1,1947,1,2,NA
2,1954,1,2,119.5
1,1944,1,1,NA
2,1946,1,1,NA
1,1939,1,1,NA
2,1939,1,1,NA
1,1940,1,1,NA
2,1945,1,1,NA
2,1943,2,1,NA
1,1959,1,1,NA
2,1961,1,1,130
1,1982,1,1,276.6
2,1982,1,1,NA
2,2010,0,1,NA
1,2013,0,1,NA
1,1938,1,1,NA
2,1942,1,1,NA
2,1964,2,1,110
2,1989,5,1,NA
2,1990,5,1,175
2,1993,5,1,NA
1,1941,1,2,NA
2,1944,1,1,NA
1,1967,1,2,262
2,1968,1,2,134.5
2,1996,5,2,NA
1,1968,1,1,169.8
2,1966,1,1,136.4
1,2000,0,1,NA
1,2005,0,1,NA
2,1938,2,2,NA
1,1963,1,1,237.6
2,1964,1,1,NA
2,1988,5,1,175.6
2,1931,2,1,NA
1,1961,1,2,125
2,1967,1,2,60
2,1994,5,2,NA
1,2000,0,2,NA
1,1979,1,2,242.1
2,1979,1,1,103
2,2006,0,2,NA
1,1971,1,1,180
2,1971,1,1,NA
1,1996,5,2,NA
1,1999,0,2,NA
1,1946,1,1,158
2,1947,1,1,NA
2,1952,3,1,130
2,1992,5,1,NA
2,1955,3,1,100
1,1960,1,2,NA
2,1964,1,1,NA
2,1988,5,2,NA
1,1991,5,2,NA
1,1946,1,1,NA
2,1950,1,1,100
2,2004,0,1,NA
1,1970,1,2,306
2,1977,1,2,NA
2,2008,0,2,NA
2,2011,0,2,NA
1,1960,1,2,595.8
2,1963,1,2,200
2,1996,5,2,NA
1,1972,1,2,NA
2,1978,1,2,53
2,2004,0,2,NA
1,2006,0,2,NA
2,1972,3,2,NA
2,1997,5,2,40
1,2000,0,2,NA
2,1942,2,1,NA
2,1943,2,2,NA
2,1940,2,1,NA
2,1931,2,2,NA
2,1931,2,2,NA
1,1965,1,2,NA
2,1975,1,2,NA
2,1934,2,2,NA
2,1933,2,2,NA
2,1934,2,2,NA
2,1935,2,1,NA
1,1940,1,1,NA
2,1949,1,1,NA
2,1938,2,1,NA
1,1944,1,2,NA
2,1950,1,2,NA
1,1974,1,2,350
1,1977,5,2,NA
2,1975,1,2,0
1,1955,1,2,NA
2,1957,1,2,110
2,1983,5,2,110
2,1985,5,2,NA
1,1990,5,2,NA
1,1967,1,2,NA
2,1970,1,2,NA
1,1997,5,2,NA
1,1964,1,1,113.5
2,1971,1,1,35
2,1995,5,1,NA
2,1997,5,1,NA
2,2002,0,1,NA
1,1950,2,2,129
1,1958,1,2,395.5
2,1964,1,2,NA
1,1989,5,2,NA
2,1995,5,2,NA
2,1934,2,2,NA
1,1953,1,2,NA
2,1959,1,1,100
1,1947,1,1,300
2,1953,1,1,70
1,1959,1,1,NA
2,1957,1,1,NA
2,1992,5,1,NA
1,1998,0,1,NA
2,1953,2,1,NA
2,1938,2,2,NA
1,1937,1,1,NA
2,1941,1,1,NA
2,2002,0,2,NA
1,1955,1,2,NA
2,1960,1,2,NA
1,1986,5,2,195
1,1934,2,2,NA
2,1946,2,1,NA
1,1950,1,2,NA
2,1954,1,2,NA
2,1982,1,2,369
2,1983,5,2,356
1,1973,1,2,350.8
2,1974,1,2,89.6
2,2009,0,2,NA
2,2009,0,2,NA
1,1958,3,1,NA
1,1952,1,2,247
2,1956,1,1,NA
1,1982,5,2,187
1,1933,1,1,NA
2,1943,1,1,NA
2,1962,2,1,NA
1,1942,1,2,NA
2,1946,1,2,NA
2,1955,1,2,NA
1,1958,1,2,NA
1,1943,3,2,NA
2,1942,2,1,NA
2,1946,2,1,NA
1,1947,1,2,NA
2,1950,1,2,NA
1,1937,2,1,NA
2,1945,2,1,NA
1,1976,5,2,NA
1,1932,1,2,NA
2,1932,1,2,NA
1,1935,2,1,NA
2,1932,2,2,NA
1,1936,1,1,NA
2,1940,1,1,NA
2,1935,2,1,NA
2,1957,3,2,NA
1,1954,1,1,NA
2,1955,1,1,73.3
1,1988,5,1,NA
2,1964,3,1,NA
1,1994,5,1,NA
1,1998,0,1,NA
1,1955,1,1,620.8
2,1975,1,1,NA
1,2005,0,2,NA
1,1942,1,2,NA
2,1948,1,1,NA
2,1941,2,2,NA
1,1978,5,2,214.4
1,1962,1,1,NA
2,1995,5,1,NA
1,1997,5,1,NA
2,1938,2,1,20
2,1970,1,1,NA
2,2010,0,1,NA
1,1936,1,2,NA
2,1945,1,2,NA
1,1947,1,2,NA
2,1952,1,2,NA
1,1963,1,1,208.8
2,1970,1,1,158.8
1,1996,5,2,NA
2,1998,0,2,NA
1,1967,1,2,1167.7
2,1969,1,2,245
2,1996,5,2,NA
2,1998,0,2,NA
2,1941,2,1,NA
1,1974,1,2,412
2,1980,1,1,NA
2,2002,0,1,NA
1,2007,0,1,NA
1,1971,1,2,494.3
2,1973,1,2,NA
2,2000,0,2,NA
2,2003,0,2,NA
1,1945,3,2,NA
1,1951,1,2,NA
2,1957,1,2,115
2,1951,2,2,NA
2,1934,2,1,NA
1,1954,5,2,NA
2,1944,2,2,NA
1,1978,1,2,338.3
2,1992,1,2,NA
1,1962,1,1,580.5
2,1970,1,1,NA
1,1991,5,1,NA
2,1993,5,1,NA
2,1928,2,2,NA
1,1936,2,1,NA
1,1957,1,2,NA
2,1954,1,2,NA
1,1955,3,2,NA
1,1989,5,2,NA
2,1991,3,2,NA
1,2009,0,2,NA
2,2013,0,2,NA
2,1939,2,1,NA
2,1941,2,2,NA
1,1958,4,2,NA
2,1937,2,1,NA
2,1929,2,1,NA
1,1968,1,1,385
2,1977,1,1,165
1,2001,0,1,NA
2,2003,0,1,NA
2,1947,2,1,170
1,1935,1,1,NA
2,1944,1,1,NA
1,1958,1,1,263
2,1958,1,1,NA
2,1937,2,1,NA
2,1932,2,1,NA
1,1968,5,1,NA
1,1942,1,1,NA
2,1946,1,1,NA
1,1967,1,1,NA
2,1976,1,1,NA
2,2008,0,1,NA
1,1972,1,1,260
2,1972,1,1,91
2,1997,5,1,NA
1,1999,0,1,NA
2,1940,2,1,NA
1,1938,1,2,NA
2,1943,1,2,NA
1,1942,1,2,NA
2,1946,1,2,NA
1,1960,5,1,NA
2,1935,2,1,NA
2,1960,3,1,NA
1,1942,2,1,NA
1,1980,5,2,341.7
1,1927,1,2,NA
2,1940,1,2,NA
2,1941,2,1,NA
1,1966,1,2,475
2,1966,1,1,NA
2,1938,3,1,NA
1,1948,1,1,NA
2,1947,1,1,NA
2,1970,3,1,NA
1,1971,1,1,NA
2,1974,1,1,100
1,2000,0,1,NA
2,2003,0,1,NA
1,1965,1,1,416.6
2,1969,1,1,250
1,2002,0,1,NA
1,2004,0,1,NA
1,1970,1,1,252.5
2,1970,1,1,158
2,1997,5,1,NA
1,1999,0,1,NA
1,1952,3,2,NA
2,1931,2,2,NA
1,1957,1,2,NA
2,1968,1,2,NA
1,1989,5,2,270
1,1951,1,2,NA
2,1953,1,2,NA
1,1970,5,2,NA
1,1942,1,1,NA
2,1943,1,1,NA
2,1936,2,2,NA
2,1945,2,1,NA
1,1951,3,1,NA
2,1932,2,1,NA
1,1960,3,2,NA
2,1972,3,2,198.3
1,1991,5,2,NA
1,1935,1,1,NA
2,1940,1,1,NA
2,1942,3,2,87
1,1933,1,1,NA
2,1938,1,1,NA
1,1975,3,1,270
1,1947,3,2,159.7
1,1988,5,1,238
1,1997,5,1,NA
2,1948,2,1,100
2,1953,3,2,71.7
1,1997,5,2,NA
1,2000,0,2,NA
1,1942,1,1,NA
2,1952,1,1,40
2,1919,2,1,NA
1,1940,1,1,NA
2,1939,1,1,NA
2,1955,3,1,NA
2,1990,1,1,NA
1,1979,1,1,NA
1,1964,1,1,NA
2,1957,1,1,NA
1,1967,1,1,784.1
2,1971,1,1,190.8
1,1973,1,2,NA
2,1976,1,2,150
1,2003,0,2,NA
2,2006,0,2,NA
2,1945,2,1,NA
2,1934,2,1,NA
1,1977,1,2,459.6
2,1980,1,2,NA
1,2009,0,2,NA
2,2014,0,2,NA
1,1984,5,1,252
1,1985,5,1,NA
2,1966,3,1,NA
1,1959,1,2,NA
2,1967,1,2,NA
1,1989,5,2,164.3
1,1990,5,2,212
1,1970,1,2,500
2,1975,1,2,NA
1,2007,0,2,NA
2,2009,0,2,NA
1,1959,1,1,NA
2,1961,1,1,NA
1,1952,1,1,NA
2,1955,1,1,NA
1,1959,1,1,NA
2,1961,1,1,NA
1,1986,5,2,230
1,1998,0,2,NA
2,1944,2,1,NA
1,1956,1,1,795.4
2,1958,1,1,NA
1,1974,1,2,572.7
2,1980,1,2,NA
2,2008,0,2,NA
2,2012,0,2,NA
1,1966,1,1,220
2,1970,1,1,160
2,2003,0,1,NA
2,2006,0,1,NA
2,1943,4,2,NA
1,1967,1,2,NA
2,1974,1,2,583.3
2,2001,0,2,NA
1,1938,1,2,NA
2,1941,1,2,NA
1,1942,1,2,NA
2,1950,1,2,NA
2,1944,2,1,20
2,1938,2,2,20
1,1932,1,1,NA
2,1942,1,1,NA
1,1961,3,2,NA
1,1952,1,1,153.8
2,1952,1,1,NA
1,1937,1,2,NA
2,1932,1,2,NA
1,1969,1,2,120
2,1969,1,2,70
2,2002,0,2,NA
2,2004,0,2,NA
2,1978,5,2,NA
2,1945,2,2,NA
1,1934,1,1,NA
2,1938,1,1,NA
1,1928,1,2,NA
2,1932,1,2,NA
1,1944,1,1,NA
2,1948,1,1,NA
2,1959,2,1,110
1,1980,1,1,289.6
2,1981,1,1,NA
1,2014,0,1,NA
2,1942,3,2,NA
2,1944,2,1,NA
1,1971,3,2,NA
1,2000,0,1,NA
2,2002,0,1,NA
1,1955,1,2,NA
2,1955,1,2,NA
2,1955,2,1,NA
1,1980,5,1,NA
1,1964,1,1,NA
2,1965,1,1,NA
2,1992,5,1,NA
1,1999,0,1,NA
2,1937,2,1,NA
2,1988,5,1,NA
2,1938,2,2,NA
2,1935,2,2,NA
1,1951,5,2,NA
1,1960,5,2,NA
2,1939,2,2,NA
2,1962,5,2,358.8
1,1960,1,1,282
2,1965,1,1,458.3
1,1992,5,1,NA
1,1943,1,2,NA
2,1950,1,2,NA
2,1954,1,1,NA
2,1980,5,1,NA
1,1947,2,1,120
2,1942,2,2,NA
2,1932,2,2,NA
1,1937,2,1,NA
1,1952,1,1,NA
2,1958,1,1,NA
2,1947,2,1,NA
1,1946,1,1,NA
2,1949,1,1,40
1,1946,1,1,NA
2,1941,1,1,NA
1,1934,1,1,NA
2,1939,1,1,NA
2,1965,5,1,NA
1,1966,1,2,608.3
2,1970,1,2,500
1,1999,0,2,NA
2,1934,2,2,NA
2,1940,2,2,NA
2,1971,3,2,NA
2,2005,0,2,NA
1,1965,1,2,541
2,1970,1,1,77
2,2002,0,1,NA
2,1960,1,1,124.17
1,1957,1,2,NA
2,1932,2,2,NA
2,1979,5,1,245.5
1,1976,1,2,708
2,1977,1,2,NA
2,2012,0,2,NA
1,2015,0,2,NA
1,1964,1,2,511.4
2,1963,1,1,NA
2,1985,5,1,NA
2,1989,5,2,190
2,1925,2,2,NA
1,1976,1,2,337.5
2,1977,1,2,NA
1,2009,0,2,NA
2,2012,0,2,NA
2,1930,2,2,NA
1,1941,1,2,NA
2,1942,1,1,NA
2,1944,3,1,NA
1,1943,2,2,NA
1,1961,1,2,220
2,1962,1,1,130
2,1991,5,2,176
2,1934,2,1,NA
1,1964,3,2,NA
2,1990,5,2,178
1,1970,5,2,140
1,1947,1,2,NA
2,1949,1,2,NA
1,1960,1,2,NA
2,1964,1,2,NA
1,1945,1,1,NA
2,1947,1,1,NA
2,1944,2,2,NA
1,1946,1,1,NA
2,1947,1,1,NA
1,1946,2,2,NA
1,1934,1,2,NA
2,1933,1,2,NA
1,1940,2,1,NA
2,1954,2,2,NA
1,1957,5,2,NA
1,1956,1,2,257.8
2,1961,1,2,199.6
1,1945,1,1,NA
2,1952,1,1,100.4
2,1974,3,2,125
1,2000,0,1,NA
2,1975,3,2,NA
1,2004,0,2,NA
1,1952,1,2,NA
2,1954,1,2,159.5
1,1966,5,2,NA
2,1938,2,2,NA
2,1926,2,2,NA
2,1934,2,1,20
2,1937,2,1,NA
1,1958,1,1,NA
2,1965,1,1,343.3
1,1967,3,2,NA
2,1969,3,1,NA
1,2002,0,1,NA
2,1934,2,2,20
1,1937,1,2,NA
2,1940,1,2,NA
1,1940,1,2,NA
2,1948,1,2,NA
1,1971,1,2,NA
2,1978,1,1,NA
1,2002,0,1,NA
1,2010,0,1,NA
1,1980,5,2,283.5
2,1956,3,1,NA
1,1952,1,1,NA
2,1957,1,1,NA
2,1938,2,2,NA
2,1942,2,2,NA
2,1930,2,1,NA
2,1934,1,1,NA
1,1941,1,2,NA
2,1949,1,2,NA
1,1938,1,2,NA
2,1938,1,1,NA
2,1957,2,2,NA
1,1971,1,2,NA
2,1974,1,2,NA
2,1930,2,2,NA
1,1943,1,2,NA
2,1943,1,2,NA
2,1998,0,2,NA
2,2001,0,2,NA
2,1940,2,1,NA
1,2001,0,1,NA
1,1962,5,1,NA
2,1939,3,2,41
1,1932,1,1,NA
2,1940,1,1,NA
1,1951,5,2,NA
2,1964,3,2,NA
2,1942,2,1,NA
2,1936,2,2,NA
1,1967,3,1,150
1,1995,5,1,NA
2,1996,5,1,210
2,1946,2,1,NA
1,1941,1,1,NA
2,1952,1,1,NA
1,1953,1,1,NA
2,1952,1,1,100
2,1981,5,1,NA
1,1934,2,1,NA
2,1952,2,1,NA
2,1980,5,1,170
1,1981,1,1,NA
2,1982,1,1,NA
1,2013,0,1,NA
2,2013,0,1,NA
2,1954,3,1,NA
1,1943,1,1,NA
2,1946,1,1,NA
2,1957,3,1,NA
1,1941,1,1,90
2,1945,1,1,NA
2,1948,2,2,NA
1,1967,1,2,NA
2,1970,1,2,NA
1,1996,5,2,NA
1,2006,0,2,NA
1,1947,1,1,103
2,1954,1,1,NA
1,1959,1,1,NA
2,1960,1,1,NA
2,1988,5,1,NA
2,1985,5,1,223
1,1958,3,2,NA
1,1997,5,2,NA
1,1964,1,1,343.5
2,1970,1,1,134
2,1991,5,1,NA
1,1976,1,2,NA
2,1977,1,2,NA
2,2005,0,2,NA
1,2009,0,2,NA
1,1950,6,1,NA
2,1947,2,2,NA
1,1950,1,1,150
2,1950,1,1,NA
1,1934,1,1,NA
2,1938,1,1,NA
2,1945,2,2,NA
1,1945,1,1,NA
2,1954,1,1,NA
2,1938,2,2,NA
2,1947,2,1,NA
2,1936,2,1,NA
2,1966,3,1,140
1,1962,1,2,762
2,1967,1,2,70
1,1995,5,1,NA
1,1997,5,1,NA
1,1972,3,2,278.3
1,1995,5,2,NA
1,1970,1,1,190
2,1976,1,1,NA
2,2010,0,1,NA
1,2012,0,1,NA
2,1944,2,1,NA
2,1934,2,2,NA
1,1955,1,1,550
2,1957,1,1,NA
1,1985,5,1,NA
1,1987,5,1,200
1,1943,1,2,NA
2,1951,1,2,NA
1,1980,5,2,120
2,1938,2,1,NA
1,1953,5,2,80
2,1942,2,2,NA
1,1975,1,2,363.8
2,1980,1,2,50
1,2010,0,2,NA
2,2013,0,2,NA
1,1964,1,1,111
2,1965,1,1,112
2,1991,5,1,170
1,1934,1,1,NA
2,1943,1,1,NA
2,1940,2,1,NA
2,1959,2,1,488.4
2,1987,5,2,251.7
1,1974,1,2,308.7
2,1976,1,2,113.7
2,2004,0,2,NA
1,2007,0,2,NA
1,2011,0,2,NA
2,1941,3,1,NA
